ssip,sdfp,sdfb,sfe,rfip,traffic_type
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,1.095157824115877,177.41556750677208,160,0.0,1
160,0.2362907813126304,38.279106572646135,160,0.0,1
160,0.22475874411367305,36.41091654641503,160,0.0,1
160,0.17468970506459602,28.299732220464563,160,0.0,1
160,0.11110243021644485,17.998593695064066,160,0.0,1
160,0.1015291077584267,16.447715456865126,160,0.0,1
5,0.0,0.0,5,0.0,1
159,550.9164051911076,89248.45764095944,159,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.0,0.0,160,0.0,1
37,0.0,0.0,37,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.07880950133074056,12.767139215579975,160,0.0,1
160,0.14337208778404378,23.22627822101509,160,0.0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.1496378730654628,24.241335436604974,160,0.0,1
160,0.04559597630883184,7.386548162030762,160,0.0,1
160,0.0,0.0,160,0.0,1
21,0.12307692307692308,19.93846153846154,21,0.0,1
159,550.9164051911076,89248.45764095944,159,0.0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,1.5079419381690031,244.28659398337848,160,0.0,1
160,2.507778696985752,406.26014891169183,160,0.0,1
160,0.0,0.0,160,0.0,1
125,0.0,0.0,125,0.0,1
160,1.050493848810591,170.18000350731575,160,0.0,1
160,1.0865956488807906,176.0284951186881,160,0.0,1
160,2.507778696985752,406.26014891169183,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
53,0.0,0.0,53,0.0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
1,0.0,0.0,1,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
44,0.0,0.0,44,0.0,1
160,0.18483053424390922,29.942546547513288,160,0.0,1
160,0.2254528621587128,36.52336366971147,160,0.0,1
160,0.11987768650679835,19.420185214101327,160,0.0,1
160,0.11110243021644485,17.998593695064066,160,0.0,1
160,0.1015291077584267,16.447715456865126,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
53,0.07856590460045662,12.727676545273976,53,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
48,0.0,0.0,48,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
25,0.0,0.0,25,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
31,0.0,0.0,31,0.0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
62,0.07273826771902842,11.783599370482603,62,0.0,1
160,0.11110243021644485,17.998593695064066,160,0.0,1
160,0.1496378730654628,24.241335436604974,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.07880950133074056,12.767139215579975,160,0.0,1
160,0.06441510347391793,10.435246762774703,160,0.0,1
80,0.06441510347391795,10.435246762774707,80,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
50,7.323933369440223,1186.4772058493159,50,0.0,1
160,0.0,0.0,160,0.0,1
73,29.192549703566495,4729.1930519777725,73,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.07880950133074056,12.767139215579974,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
47,0.0,0.0,47,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.06441510347391793,10.435246762774703,160,0.0,1
160,0.07880950133074056,12.767139215579975,160,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.06441510347391793,10.435246762774707,160,0.0,1
160,0.17468970506459605,28.29973222046456,160,0.0,1
160,0.17399263633843817,28.186807086826985,160,0.0,1
160,0.1015291077584267,16.447715456865126,160,0.0,1
55,0.10877785703344284,17.622012839417735,55,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.07880950133074056,12.767139215579979,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883184,7.386548162030762,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.12801909579781015,20.739093519245248,160,0.0,1
160,0.2053853931569191,33.27243369142089,160,0.0,1
160,0.1015291077584267,16.447715456865126,160,0.0,1
160,0.1015291077584267,16.447715456865126,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
154,0.0,0.0,154,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.06441510347391793,10.435246762774703,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883184,7.386548162030762,160,0.0,1
66,0.0,0.0,66,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.06441510347391793,10.435246762774705,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.1496378730654628,24.241335436604974,160,0.0,1
160,0.26410718310312326,42.78536366270596,160,0.0,1
160,0.21601464392232508,34.994372315416655,160,0.0,1
145,0.047891187714941746,7.7583724098205655,145,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.06441510347391793,10.435246762774705,160,0.0,1
160,0.09090593428863097,14.726761354758212,160,0.0,1
160,0.16232629604869597,26.296859959888746,160,0.0,1
160,0.24957429032031503,40.431035031891035,160,0.0,1
160,0.20681740134717871,33.50441901824295,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.06441510347391793,10.435246762774705,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.06441510347391793,10.435246762774707,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
109,0.05504793397044023,8.917765303211317,109,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.06441510347391792,10.435246762774703,160,0.0,1
160,0.06441510347391793,10.435246762774703,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
53,0.0,0.0,53,0.0,1
160,0.06441510347391793,10.435246762774705,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
62,0.0,0.0,62,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
133,85.99972990076994,13931.95624392473,133,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,83.85100043194183,13583.862069974564,160,0.0,1
160,0.0,0.0,160,0.0,1
99,0.0,0.0,99,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,83.85100043194178,13583.862069974568,160,0.0,1
116,0.0,0.0,116,0.0,1
160,0.06441510347391793,10.435246762774703,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883185,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
24,0.0,0.0,24,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.04559597630883184,7.386548162030762,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.06441510347391793,10.435246762774703,160,0.0,1
119,0.05270442319895404,8.538116558230552,119,0.0,1
160,0.04559597630883184,7.386548162030762,160,0.0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,170.80243814888644,27669.994980119594,160,0.0,1
160,0.0,0.0,160,0.0,1
16,0.0,0.0,16,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.07880950133074056,12.767139215579977,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
160,219.042979743306,35484.96271841558,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0911919526176637,14.773096324061521,160,0.0,1
160,0.045595976308831845,7.386548162030762,160,0.0,1
160,0.0,0.0,160,0.0,1
22,0.0,0.0,22,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
126,0.0,0.0,126,0.0,1
160,0.0,0.0,160,0.0,1
160,219.0428892791318,35484.94806321934,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.10187052648664709,16.503025290836835,160,0.0,1
160,0.045595976308831845,7.386548162030761,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
67,0.0,0.0,67,0.0,1
160,0.04559597630883184,7.386548162030762,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
147,0.0,0.0,147,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
66,0.0,0.0,66,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,170.80243814888644,27669.994980119594,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
27,0.0,0.0,27,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
90,0.0,0.0,90,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
33,0.0,0.0,33,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
46,0.0,0.0,46,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
19,0.0,0.0,19,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
13,0.0,0.0,13,0.0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
0,0,0,0,0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
84,0.0,0.0,84,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
69,0.0,0.0,69,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
52,0.0,0.0,52,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
85,0.0,0.0,85,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
22,0.0,0.0,22,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
80,0.0,0.0,80,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
57,0.0,0.0,57,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
95,0.0,0.0,95,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
131,0.0,0.0,131,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
137,0.0,0.0,137,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
98,0.0,0.0,98,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
155,0.0,0.0,155,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
134,0.0,0.0,134,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
99,0.0,0.0,99,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
51,0.0,0.0,51,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
56,0.0,0.0,56,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
22,0.0,0.0,22,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
132,0.0,0.0,132,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
32,0.0,0.0,32,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
160,0.0,0.0,160,0.0,1
75,0.0,0.0,75,0.0,1
